Date,Close,Volume
39812,890.64,3627800000
39811,869.42,3323430000
39808,872.8,1880050000
39806,868.15,1546550000
39805,863.16,4051970000
39804,871.63,4869850000
39801,887.88,6705310000
39800,885.28,5675000000
39799,904.42,5907380000
39798,913.18,6009780000
39797,868.57,4982390000
39794,879.73,5959590000
39793,873.59,5513840000
39792,899.24,5942130000
39791,888.67,5693110000
39790,909.7,6553600000
39787,876.07,6165370000
39786,845.22,5860390000
39785,870.74,6221880000
39784,848.81,6170100000
39783,816.21,6052010000
39780,896.24,2740860000
39778,887.68,5793260000
39777,857.39,6952700000
39776,851.81,7879440000
39773,800.03,9495900000
39772,752.44,9093740000
39771,806.58,6548600000
39770,859.12,6679470000
39769,850.75,4927490000
39766,873.29,5881030000
39765,911.29,7849120000
39764,852.3,5764180000
39763,898.95,4998340000
39762,919.21,4572000000
39759,930.99,4931640000
39758,904.88,6102230000
39757,952.77,5426640000
39756,1005.75,5531290000
39755,966.3,4492280000
39752,968.75,6394350000
39751,954.09,6175830000
39750,930.09,7077800000
39749,940.51,7096950400
39748,848.92,5558050000
39745,876.77,6550050000
39744,908.11,7184180000
39743,896.78,6147980000
39742,955.05,5121830000
39741,985.4,5175640000
39738,940.55,6581780000
39737,946.43,7984500000
39736,907.84,6542330000
39735,998.01,8161990400
39734,1003.35,7263369600
39731,899.22,11456230400
39730,909.92,6819000000
39729,984.94,8716329600
39728,996.23,7069209600
39727,1056.89,7956020000
39724,1099.23,6716120000
39723,1114.28,6285640000
39722,1161.06,5782130000
39721,1166.36,4937680000
39720,1106.42,7305060000
39717,1213.27,5383610000
39716,1209.18,5877640000
39715,1185.87,4820360000
39714,1188.22,5185730000
39713,1207.09,5332130000
39710,1255.08,9387169600
39709,1206.51,10082689600
39708,1156.39,9431870400
39707,1213.6,9459830400
39706,1192.7,8279510400
39703,1251.7,6273260000
39702,1249.05,6869249600
39701,1232.04,6543440000
39700,1224.51,7380630400
39699,1267.79,7351340000
39696,1242.31,5017080000
39695,1236.83,5212500000
39694,1274.98,5056980000
39693,1277.58,4783560000
39689,1282.83,3288120000
39688,1300.68,3854280000
39687,1281.66,3499610000
39686,1271.51,3587570000
39685,1266.84,3420600000
39682,1292.2,3741070000
39681,1277.72,4032590000
39680,1274.54,4555030000
39679,1266.69,4159760000
39678,1278.6,3829290000
39675,1298.2,4041820000
39674,1292.93,4064000000
39673,1285.83,4787600000
39672,1289.59,4711290000
39671,1305.32,5067310000
39668,1296.32,4966810000
39667,1266.07,5319380000
39666,1289.19,4873420000
39665,1284.88,1219310000
39664,1249.01,4562280000
39661,1260.31,4684870000
39660,1267.38,5346050000
39659,1284.26,5631330000
39658,1263.2,5414240000
39657,1234.37,4282960000
39654,1257.76,4672560000
39653,1252.54,6127980000
39652,1282.19,6705830000
39651,1277,6180230000
39650,1260,4630640000
39647,1260.68,5653280000
39646,1260.32,7365209600
39645,1245.36,6738630400
39644,1214.91,7363640000
39643,1228.3,5434860000
39640,1239.49,6742200000
39639,1253.39,5840430000
39638,1244.69,5181000000
39637,1273.7,6034110000
39636,1252.31,5265420000
39632,1262.9,3247590000
39631,1261.52,5276090000
39630,1284.91,5846290000
39629,1280,5032330000
39626,1278.38,6208260000
39625,1283.15,5231280000
39624,1321.97,4825640000
39623,1314.29,4705050000
39622,1318,4186370000
39619,1317.93,5324900000
39618,1342.83,4811670000
39617,1337.81,4573570000
39616,1350.93,3801960000
39615,1360.14,3706940000
39612,1360.03,4080420000
39611,1339.87,4734240000
39610,1335.49,4779980000
39609,1358.44,4635070000
39608,1361.76,4404570000
39605,1360.68,4771660000
39604,1404.05,4350790000
39603,1377.2,4338640000
39602,1377.65,4396380000
39601,1385.67,3714320000
39598,1400.38,3845630000
39597,1398.26,3894440000
39596,1390.84,3927240000
39595,1385.35,3588860000
39591,1375.93,3516380000
39590,1394.35,3955960000
39589,1390.71,4517990000
39588,1413.4,3854320000
39587,1426.63,3683970000
39584,1425.35,3842590000
39583,1423.57,3836480000
39582,1408.66,3979370000
39581,1403.04,4018590000
39580,1403.58,3370630000
39577,1388.28,3518620000
39576,1397.68,3827550000
39575,1392.57,4075860000
39574,1418.26,3924100000
39573,1407.49,3410090000
39570,1413.9,3953030000
39569,1409.34,4448780000
39568,1385.59,4508890000
39567,1390.94,3815320000
39566,1396.37,3607000000
39563,1397.84,3891150000
39562,1388.82,4461660000
39561,1379.93,4103610000
39560,1375.94,3821900000
39559,1388.17,3420570000
39556,1390.33,4222380000
39555,1365.56,3713880000
39554,1364.71,4260370000
39553,1334.43,3581230000
39552,1328.32,3565020000
39549,1332.83,3723790000
39548,1360.55,3686150000
39547,1354.49,3556670000
39546,1365.54,3602500000
39545,1372.54,3747780000
39542,1370.4,3703100000
39541,1369.31,3920100000
39540,1367.53,4320440000
39539,1370.18,4745120000
39538,1322.7,4188990000
39535,1315.22,3686980000
39534,1325.76,4037930000
39533,1341.13,4055670000
39532,1352.99,4145120000
39531,1349.88,4499000000
39527,1329.51,6145220000
39526,1298.42,1203830000
39525,1330.74,5335630000
39524,1276.6,5683010000
39521,1288.14,5153780000
39520,1315.48,5073360000
39519,1308.77,4414280000
39518,1320.65,5109080000
39517,1273.37,4261240000
39514,1293.37,4565410000
39513,1304.34,4323460000
39512,1333.7,4277710000
39511,1326.75,4757180000
39510,1331.34,4117570000
39507,1330.63,4426730000
39506,1367.68,3938580000
39505,1380.02,3904700000
39504,1381.29,4096060000
39503,1371.8,3866350000
39500,1353.11,3572660000
39499,1342.53,3696660000
39498,1360.03,3870520000
39497,1348.78,3613550000
39493,1349.99,3583300000
39492,1348.86,3644760000
39491,1367.21,3856420000
39490,1348.86,4044640000
39489,1339.13,3593140000
39486,1331.29,3768490000
39485,1336.91,4589160000
39484,1326.45,4008120000
39483,1336.64,4315740000
39482,1380.82,3495780000
39479,1395.42,4650770000
39478,1378.55,4970290000
39477,1355.81,4742760000
39476,1362.3,4232960000
39475,1353.96,4100930000
39472,1330.61,4882250000
39471,1352.07,5735300000
39470,1338.6,3241680000
39469,1310.5,6544690000
39465,1325.19,6004840000
39464,1333.25,5303130000
39463,1373.2,5440620000
39462,1380.95,4601640000
39461,1416.25,3682090000
39458,1401.02,4495840000
39457,1420.33,5170490000
39456,1409.13,5351030000
39455,1390.19,4705390000
39454,1416.18,4221260000
39451,1411.63,4166000000
39450,1447.16,3429500000
39449,1447.16,3452650000
39447,1468.36,2440880000
39444,1478.49,2420510000
39443,1476.27,2365770000
39442,1497.66,2010500000
39440,1496.45,1267420000
39437,1484.46,4508590000
39436,1460.12,3526890000
39435,1453,3401300000
39434,1454.98,3723690000
39433,1445.9,3569030000
39430,1467.95,3401050000
39429,1488.41,3635170000
39428,1486.59,4482120000
39427,1477.65,4080180000
39426,1515.96,2911760000
39423,1504.66,3177710000
39422,1507.34,3568570000
39421,1485.01,3663660000
39420,1462.79,3343620000
39419,1472.42,3323250000
39416,1481.14,4422200000
39415,1469.72,3524730000
39414,1469.02,4508020000
39413,1428.23,4320720000
39412,1407.22,3706470000
39409,1440.7,1612720000
39407,1416.77,4076230000
39406,1439.7,4875150000
39405,1433.27,4119650000
39402,1458.74,4168870000
39401,1451.15,3941010000
39400,1470.58,4031470000
39399,1481.05,4141310000
39398,1439.18,4192520000
39395,1453.7,4587050000
39394,1474.77,5439720000
39393,1475.62,4353160000
39392,1520.27,3879160000
39391,1502.17,3819330000
39388,1509.65,4285990000
39387,1508.44,4241470000
39386,1549.38,3953070000
